time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.121905442222,-0.0309904154649,12.2357261501,6.25537194299,0.0587139442715,0.0,-0.341564226548,-0.138967325461,3.53306778658,-0.0061257518184,0.0856690215027,0.0,454.39943769340186,456.4210920306458,454.09418771767275,454.86012044396074
1.3800000000000008,-0.143656941823,-0.0399144197982,12.4510705552,6.25516086998,0.0643235913541,0.0,-0.384030614565,-0.158516031295,3.64468254992,-0.000909886589677,0.101314233843,0.0,451.4011190065241,452.6687234126933,453.4941625579206,453.91302941921873
1.4400000000000008,-0.16775252547,-0.0498765989982,12.6681609034,6.25473638028,0.0698867884292,0.0,-0.419622295642,-0.173584437008,3.5917877381,-0.0132400000536,0.0841315158527,0.0,400.78279498648607,399.2268326114258,400.0249940413071,398.90060350360585
1.5000000000000009,-0.194565804855,-0.0609517759241,12.8890478225,6.25347452132,0.0748375217579,0.0,-0.474679678582,-0.195696059578,3.77047524241,-0.0288215024795,0.0808938539861,0.0,474.2475704544715,474.0039593869858,473.9363628198995,472.73726774553734
1.560000000000001,-0.224793425825,-0.0733849478809,13.1206065705,6.25146523846,0.0797621581735,0.0,-0.533418639465,-0.218940679752,3.94748435931,-0.0381538175448,0.0832600303901,0.0,474.9274231650079,475.11381403605486,474.38320748233895,473.66571556346366
1.620000000000001,-0.258704009116,-0.0872793986372,13.3633237269,6.24859635019,0.0848201126437,0.0,-0.597463339352,-0.244493743291,4.14231722813,-0.0574732256365,0.0853378522617,0.0,481.4006045089014,481.56298024998404,481.4440387537002,479.97899170436915
1.680000000000001,-0.29614546826,-0.102602212533,13.6127017255,6.24458497583,0.0898101318075,0.0,-0.651037156804,-0.26661008792,4.17010289745,-0.0762352775147,0.0809973865602,0.0,431.5005900024269,431.13997255814775,432.09562346671567,430.50774545668935
1.740000000000001,-0.337235915423,-0.119476829985,13.8674938119,6.24018451669,0.0947660868849,0.0,-0.719133950176,-0.296340620633,4.32229853828,-0.0704481479042,0.0842002130451,0.0,470.1967545319753,470.44989100645654,470.38234723401064,470.8263500088793
1.8000000000000012,-0.382286285424,-0.13812209506,14.1289381704,6.23687943808,0.0993939739085,0.0,-0.782985929263,-0.325505649551,4.39214991,-0.039727186155,0.0700665514697,0.0,446.760904121443,445.61196819302097,445.7604708499843,448.2615422348176
1.8600000000000012,-0.430952719465,-0.158435628664,14.3915286952,6.2342213167,0.103588214866,0.0,-0.839589960132,-0.351827284998,4.3609081657,-0.0488756714409,0.0697415576009,0.0,415.07177527186565,415.04735664127236,414.0184937517411,413.2115306981568
1.9200000000000013,-0.483795860087,-0.180709717288,14.6589914811,6.2308072348,0.108058461303,0.0,-0.922277158856,-0.390976965361,4.55364430294,-0.0649243195124,0.0792643271853,0.0,484.5890934946443,485.3080947872895,484.5510180652201,483.3412202351075
1.9800000000000013,-0.540895468047,-0.205021472094,14.9305836522,6.22684207804,0.11243542589,0.0,-0.981426847193,-0.419734989862,4.49954430651,-0.06724705879,0.0666377519415,0.0,408.80224969972176,407.68041835436003,408.6545511188157,408.4438135300576
2.0400000000000014,-0.601842297867,-0.231236803924,15.2009312468,6.22315558523,0.115743289625,0.0,-1.05044817974,-0.454441282815,4.51188766866,-0.0556384776189,0.0436288137555,0.0,430.90262741685024,428.95550194483616,430.53421177042367,431.51233306539336
2.1000000000000014,-0.667078394252,-0.259645945906,15.4727769867,6.21966079692,0.118235673709,0.0,-1.12431232014,-0.492836812777,4.54938640215,-0.0608534950273,0.0394511823436,0.0,439.5607572213267,439.2153665835977,438.76133750619476,438.32579345091375
2.1600000000000015,-0.736665906687,-0.290357656601,15.745782502,6.21481362384,0.120458545899,0.0,-1.19547732118,-0.531271620347,4.55068760606,-0.100708845922,0.0346450832244,0.0,427.91619678456175,427.5075717436279,429.43042094824807,426.0311216927397
2.2200000000000015,-0.810806749517,-0.323604563892,16.0208449204,6.20940879553,0.122251261465,0.0,-1.27604341913,-0.577480285435,4.61766239288,-0.0794590903124,0.025112891785,0.0,448.7125861050407,447.9383435464797,449.0980323654719,450.8112054829215
2.2800000000000016,-0.890042372196,-0.359861156065,16.3017197618,6.20500755294,0.124065737021,0.0,-1.36527056416,-0.631507440882,4.74417615333,-0.0672521166522,0.0353689115961,0.0,468.6094817814715,469.40631797802683,467.1384327126816,468.08528913171364
2.3400000000000016,-0.975193078689,-0.399777767761,16.5942928127,6.20086278642,0.126042270507,0.0,-1.47320870115,-0.69946717877,5.00696175593,-0.0709059448384,0.0305159641351,0.0,508.47854844301656,508.131039611361,509.9751524504485,509.7111931993605
2.4000000000000017,-1.06542483444,-0.442931775959,16.8912505935,6.19677654056,0.128019630991,0.0,-1.53473103348,-0.739329402299,4.89203105698,-0.065303567097,0.0353956182,0.0,392.2494595340646,392.70297353400326,393.6948578114803,394.20870186205656
2.4600000000000017,-1.15967114227,-0.488730515116,17.1835449541,6.193209897,0.12969342177,0.0,-1.60699908111,-0.787605785474,4.85117081704,-0.0535869334371,0.020398612451,0.0,419.34055573112585,418.0359501680155,417.1594715477282,418.17853054631905
